"DT_VENDA","CD_PRODUTO","DS_PRODUTO","UND_MED","QTD_SAIDA"
27/10/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",421
28/10/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",349
31/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",19
31/10/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",211
03/10/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",165
27/10/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",156
25/11/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",442
12/11/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",67
30/06/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",247
15/06/23 00:00:00,"367","PAO FRANCES","KG",308
28/06/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",182
04/06/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",39
24/06/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",44
28/06/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",219
27/06/23 00:00:00,"367","PAO FRANCES","KG",268
24/06/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",8
10/06/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",45
19/06/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",137
03/09/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",42
27/11/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",34
17/11/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",414
18/04/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",28
13/10/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",88
13/10/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",142
08/10/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",44
07/07/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",591
12/07/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",53
11/07/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",148
14/07/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",395
28/07/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",61
12/07/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",146
06/11/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",327
11/11/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",298
26/06/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",144
26/11/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",139
11/11/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",427
03/12/23 00:00:00,"367","PAO FRANCES","KG",244
28/12/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",177
14/12/23 00:00:00,"367","PAO FRANCES","KG",308
12/12/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",14825
09/06/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",203
11/06/24 00:00:00,"367","PAO FRANCES","KG",238
22/06/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",256
24/06/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",307
02/06/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",94
17/06/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",152
25/06/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",30
29/06/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",58
17/06/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",32
09/06/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",99
04/06/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",81
13/06/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",209
21/06/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",44
18/06/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",30
01/06/24 00:00:00,"367","PAO FRANCES","KG",388
13/06/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",120
20/06/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",141
22/06/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",191
08/07/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",796
31/07/23 00:00:00,"367","PAO FRANCES","KG",304
12/07/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",150
21/07/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",315
20/07/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",145
04/06/23 00:00:00,"367","PAO FRANCES","KG",189
01/06/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",347
14/06/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",24
11/09/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",74
13/09/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",47
05/09/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",139
06/09/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",194
13/09/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",219
22/09/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",277
10/09/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",232
07/09/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",267
09/09/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",237
10/09/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",57
05/04/23 00:00:00,"367","PAO FRANCES","KG",289
22/04/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",187
15/04/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",387
21/04/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",438
29/04/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",718
08/04/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",39
10/04/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",34
10/04/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",152
22/04/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",40
13/04/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",299
19/04/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",187
01/04/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",439
11/04/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",124
16/04/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",129
18/04/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",38
26/04/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",171
12/04/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",281
16/04/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",27
10/04/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",55
22/04/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",114
22/04/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",33
24/04/23 00:00:00,"367","PAO FRANCES","KG",266
12/04/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",107
07/04/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",649
17/04/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",70
23/04/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",44
29/04/23 00:00:00,"367","PAO FRANCES","KG",436
20/04/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",37
23/09/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",45
16/09/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",102
01/04/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",105
03/04/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",146
03/09/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",51
08/05/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",213
17/05/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",26
21/09/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",165
05/09/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",30
04/09/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",185
03/09/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",156
20/02/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",73
28/09/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",42
25/09/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",46
21/09/23 00:00:00,"367","PAO FRANCES","KG",266
07/09/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",106
04/09/23 00:00:00,"367","PAO FRANCES","KG",284
25/09/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",115
03/11/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",506
09/11/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",33
22/04/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",77
15/11/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",224
19/11/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",188
23/11/23 00:00:00,"367","PAO FRANCES","KG",343
08/02/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",26
06/02/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",131
10/02/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",15155
04/02/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",197
04/12/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",182
19/12/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",236
03/12/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",75
16/12/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",178
13/12/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",20
17/12/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",42
20/12/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",18
04/12/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",180
06/12/23 00:00:00,"367","PAO FRANCES","KG",317
23/12/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",125
06/12/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",75
03/12/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",268
12/12/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",45
29/12/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",210
02/12/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",198
26/12/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",10
23/12/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",86
27/12/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",51
04/12/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",101
11/12/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",589
23/12/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",20
08/12/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",209
02/12/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",111
14/12/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",13
10/12/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",205
07/11/24 00:00:00,"367","PAO FRANCES","KG",257
11/11/24 00:00:00,"367","PAO FRANCES","KG",240
29/12/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",38
19/12/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",61
26/12/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",106
03/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",22
15/10/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",13
07/10/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",173
09/10/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",259
08/10/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",45
30/10/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",276
25/10/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",54
26/12/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",212
18/12/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",11
06/11/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",27
18/12/23 00:00:00,"367","PAO FRANCES","KG",305
08/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",23
25/10/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",183
02/10/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",103
19/12/23 00:00:00,"367","PAO FRANCES","KG",274
31/12/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",39
26/11/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",246
17/11/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",54
03/11/23 00:00:00,"367","PAO FRANCES","KG",420
27/11/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",91
04/11/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",298
25/11/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",321
22/11/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",243
18/11/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",20
14/12/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",232
24/12/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",186
05/12/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",12
17/12/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",7
17/12/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",30
07/07/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",27
12/07/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",126
04/07/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",46
13/07/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",462
29/07/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",143
23/07/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",154
07/07/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",42
10/07/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",77
07/07/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",187
24/07/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",350
14/07/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",23
16/07/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",37
29/07/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",41
24/07/24 00:00:00,"367","PAO FRANCES","KG",242
28/07/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",181
30/07/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",146
20/11/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",107
15/11/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",48
09/11/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",68
05/11/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",25
21/11/24 00:00:00,"367","PAO FRANCES","KG",270
05/11/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",166
23/11/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",44
20/11/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",14
18/11/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",15
02/11/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",143
03/11/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",125
20/12/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",279
28/12/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",72
27/12/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",193
30/12/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",440
03/12/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",125
24/12/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",55
27/12/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",82
27/12/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",237
16/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",24
21/01/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",9
25/01/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",230
21/01/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",41
03/01/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",131
26/01/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",31
22/01/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",158
08/01/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",336
22/01/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",65
22/01/24 00:00:00,"367","PAO FRANCES","KG",313
10/01/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",85
05/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",45
16/01/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",14589
23/01/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",224
31/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",36
09/01/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",254
23/01/24 00:00:00,"367","PAO FRANCES","KG",333
06/01/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",42
15/09/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",38
16/02/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",7
03/02/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",115
24/02/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",242
23/02/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",380
02/02/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",264
22/02/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",177
14/02/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",204
13/03/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",29
30/03/24 00:00:00,"367","PAO FRANCES","KG",443
20/03/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",168
11/03/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",36
19/02/24 00:00:00,"367","PAO FRANCES","KG",299
01/02/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",129
23/02/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",315
02/02/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",59
24/02/24 00:00:00,"367","PAO FRANCES","KG",454
21/02/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",79
16/01/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",85
19/01/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",72
14/01/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",10
31/01/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",149
11/01/24 00:00:00,"367","PAO FRANCES","KG",290
27/02/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",147
06/02/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",59
06/02/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",411
27/02/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",25
07/02/24 00:00:00,"367","PAO FRANCES","KG",293
24/02/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",27
10/01/24 00:00:00,"367","PAO FRANCES","KG",283
30/11/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",213
10/11/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",286
28/11/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",176
29/11/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",66
26/02/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",8
27/11/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",189
02/11/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",404
23/11/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",223
16/11/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",165
04/11/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",35
06/10/23 00:00:00,"367","PAO FRANCES","KG",342
29/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",4
14/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",22
21/10/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",56
12/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",7
24/10/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",148
22/10/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",127
29/10/23 00:00:00,"367","PAO FRANCES","KG",217
14/10/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",74
12/10/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",205
12/10/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",28
19/10/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",26
14/10/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",304
30/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",8
07/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",54
24/10/23 00:00:00,"367","PAO FRANCES","KG",243
11/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",12
07/10/23 00:00:00,"367","PAO FRANCES","KG",394
22/09/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",76
18/09/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",4
21/09/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",257
17/09/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",22
10/09/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",7
05/09/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",179
02/09/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",648
20/09/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",96
22/09/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",52
28/09/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",53
24/09/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",219
29/09/23 00:00:00,"367","PAO FRANCES","KG",329
07/09/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",450
14/09/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",5
21/09/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",10
07/08/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",24
12/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",487
03/08/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",80
31/08/23 00:00:00,"367","PAO FRANCES","KG",283
26/08/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",327
05/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",897
03/08/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",244
24/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",121
31/08/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",99
18/08/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",5
19/08/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",56
03/08/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",158
14/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",216
25/08/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",304
21/08/23 00:00:00,"367","PAO FRANCES","KG",275
02/07/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",141
